,Company,Job Title,Location,Job Type,Experience level,Salary
1466,200,268,209,1,5,129000.0
1467,844,104,112,1,5,30000.0
1468,546,737,172,1,5,160000.0
1469,881,402,172,2,1,0.0
1470,880,878,206,1,5,131000.0
1471,1050,446,112,1,5,115000.0
1472,904,137,90,1,1,39000.0
1473,737,173,212,1,1,48000.0
1474,540,446,112,1,5,131000.0
1475,192,249,209,1,3,51000.0
1476,1011,186,189,1,4,56000.0
1477,320,309,186,1,2,65000.0
1478,1025,173,95,1,5,92000.0
1479,904,917,90,1,4,56000.0
1480,387,258,110,1,4,144000.0
1481,25,173,73,1,3,65000.0
1482,665,17,152,1,3,51000.0
1483,1074,173,68,1,4,80000.0
1484,757,191,172,1,5,115000.0
1485,887,901,210,1,5,69000.0
1486,970,268,137,1,5,129000.0
1487,880,268,172,1,5,129000.0
1488,924,381,90,1,2,73000.0
1489,130,191,209,1,5,115000.0
1490,692,17,112,1,5,55000.0
1491,100,446,210,1,3,74000.0
1492,720,854,73,1,5,129000.0
1493,344,441,209,1,4,56000.0
1494,158,55,212,1,1,35000.0
1495,221,719,198,1,5,129000.0
1496,801,268,17,1,1,40000.0
1497,71,808,95,1,5,62000.0
1498,912,411,115,1,1,70000.0
1499,413,907,172,1,1,35000.0
1500,321,441,172,1,5,62000.0
1501,990,173,210,1,4,63000.0
1502,736,446,172,1,5,145000.0
1503,149,709,210,1,5,142000.0
1504,158,617,105,1,4,56000.0
1505,836,191,208,1,3,73000.0
1506,50,53,172,1,5,62000.0
1507,652,173,186,1,5,92000.0
1508,964,200,90,1,2,73000.0
1509,1016,477,73,1,4,63000.0
1510,833,173,90,1,1,48000.0
1511,4,191,114,1,5,115000.0
1512,158,191,212,1,3,73000.0
1513,824,191,26,1,3,73000.0
1514,990,268,210,1,5,129000.0
1515,786,191,72,1,5,73000.0
1516,652,173,186,1,5,92000.0
1517,436,268,64,1,5,129000.0
1518,356,173,76,1,5,92000.0
1519,765,811,176,1,5,62000.0
1520,859,173,210,1,5,92000.0
1521,831,645,210,1,5,110000.0
1522,54,248,183,1,2,65000.0
1523,765,769,161,1,5,62000.0
1524,50,98,172,1,5,62000.0
1525,319,108,189,1,3,51000.0
1526,502,580,112,1,3,45000.0
1527,50,268,172,1,5,129000.0
1528,706,662,95,1,5,62000.0
1529,344,651,210,1,5,184000.0
1530,439,362,112,1,3,45000.0
1531,862,127,187,1,4,56000.0
1532,619,191,169,1,1,59000.0
1533,561,446,189,1,3,74000.0
1534,50,444,172,1,5,62000.0
1535,130,173,90,1,1,39000.0
1536,899,173,47,1,1,48000.0
1537,744,173,104,1,1,48000.0
1538,706,100,46,1,1,31000.0
1539,824,446,26,1,3,74000.0
1540,588,61,73,1,3,61000.0
1541,380,268,172,1,5,129000.0
1542,623,760,93,1,5,69000.0
1543,722,268,153,1,3,60000.0
1544,155,169,137,1,2,65000.0
1545,704,606,56,1,5,55000.0
1546,50,24,172,1,5,89000.0
1547,418,891,172,1,5,131000.0
1548,623,446,172,1,5,131000.0
1549,521,191,172,1,5,115000.0
1550,521,191,172,1,5,115000.0
1551,98,191,179,1,4,171000.0
1552,217,191,64,1,4,96000.0
1553,1022,104,208,1,5,62000.0
1554,289,173,168,2,1,0.0
1555,615,233,210,1,4,70000.0
1556,737,173,189,1,2,80000.0
1557,133,255,135,2,1,0.0
1558,292,268,25,1,5,129000.0
1559,346,173,172,1,1,48000.0
1560,144,173,123,1,5,92000.0
1561,880,446,31,1,5,131000.0
1562,195,191,112,1,1,59000.0
1563,561,124,189,1,3,51000.0
1564,820,191,198,1,5,115000.0
1565,970,268,137,1,5,129000.0
1566,254,792,73,1,5,234000.0
1567,331,191,115,1,5,115000.0
1568,737,268,189,2,1,0.0
1569,764,105,126,1,5,69000.0
1570,1050,329,112,1,5,55000.0
1571,158,173,212,1,5,92000.0
1572,24,94,112,1,4,50000.0
1573,847,108,210,1,4,63000.0
1574,886,851,73,1,5,166000.0
1575,854,191,209,3,3,73000.0
1576,187,173,144,1,5,69000.0
1577,209,189,210,1,5,69000.0
1578,284,191,27,1,5,115000.0
1579,764,191,126,1,5,115000.0
1580,254,446,73,1,5,163000.0
1581,239,191,174,1,5,115000.0
1582,979,108,95,1,1,39000.0
1583,979,191,82,1,5,115000.0
1584,764,268,142,1,5,129000.0
1585,830,488,197,1,5,55000.0
1586,737,189,112,1,5,135000.0
1587,109,191,61,1,1,59000.0
1588,1009,268,73,1,5,129000.0
1589,480,268,172,1,5,166000.0
1590,898,174,172,1,5,62000.0
1591,158,90,112,1,5,55000.0
1592,254,646,73,1,5,163000.0
1593,970,268,137,1,4,92000.0
1594,575,428,167,1,5,69000.0
1595,460,268,202,1,3,60000.0
1596,462,191,97,1,3,30000.0
1597,195,191,112,1,5,115000.0
1598,411,191,190,1,3,73000.0
1599,254,446,73,1,5,193000.0
1600,982,614,73,1,5,69000.0
1601,696,191,112,1,5,115000.0
1602,669,590,210,1,5,245000.0
1603,592,191,73,1,5,108000.0
1604,820,766,51,1,5,55000.0
1605,886,191,209,1,5,151000.0
1606,64,212,168,1,3,51000.0
1607,981,173,132,1,5,92000.0
1608,178,342,62,1,5,62000.0
1609,331,191,115,1,5,115000.0
1610,548,925,172,1,5,56000.0
1611,848,310,209,1,2,73000.0
1612,245,173,122,1,5,92000.0
1613,820,751,51,1,5,55000.0
1614,854,191,209,1,3,103000.0
1615,490,676,209,1,3,45000.0
1616,813,244,167,1,1,35000.0
1617,424,744,3,1,5,131000.0
1618,773,212,122,1,4,77000.0
1619,71,133,210,1,5,69000.0
1620,734,191,112,1,3,73000.0
1621,374,9,144,1,5,69000.0
1622,158,587,112,1,5,105000.0
1623,1012,268,115,1,5,129000.0
1624,737,173,112,1,5,92000.0
1625,904,191,90,1,1,59000.0
1626,985,191,210,1,5,115000.0
1627,27,191,95,1,1,59000.0
1628,179,268,90,1,1,40000.0
1629,990,268,210,1,5,129000.0
1630,22,191,90,1,4,96000.0
1631,339,212,154,1,1,77000.0
1632,985,593,210,1,1,105000.0
1633,22,189,90,1,5,62000.0
1634,638,754,112,1,5,89000.0
1635,737,272,212,1,4,50000.0
1636,386,195,210,1,4,76000.0
1637,737,189,112,1,3,135000.0
1638,990,727,210,1,5,69000.0
1639,1050,191,112,1,5,115000.0
1640,173,268,209,1,5,129000.0
1641,27,298,95,1,2,141000.0
1642,27,376,95,1,2,102000.0
1643,1056,170,112,1,5,63000.0
1644,1019,191,210,1,5,155000.0
1645,158,705,95,1,5,62000.0
1646,1056,916,112,1,5,55000.0
1647,397,173,112,1,1,48000.0
1648,537,191,152,1,5,115000.0
1649,905,446,172,1,5,131000.0
1650,552,191,168,1,3,73000.0
1651,160,446,95,1,5,131000.0
1652,669,603,210,1,5,200000.0
1653,1,108,172,1,2,183000.0
1654,964,353,90,1,4,56000.0
1655,117,268,64,1,3,60000.0
1656,44,191,209,1,5,115000.0
1657,737,191,210,1,1,52000.0
1658,607,173,172,1,5,92000.0
1659,949,191,180,1,5,115000.0
1660,138,232,168,1,5,62000.0
1661,548,923,172,1,5,56000.0
1662,658,173,210,1,1,48000.0
1663,737,189,112,1,1,135000.0
1664,1012,697,137,1,5,55000.0
1665,1056,501,112,1,5,55000.0
1666,737,191,210,1,3,81000.0
1667,355,321,210,1,3,63000.0
1668,449,189,76,1,5,135000.0
1669,117,228,64,1,4,50000.0
1670,746,268,112,1,5,129000.0
1671,149,260,210,1,5,245000.0
1672,1071,268,210,1,5,129000.0
1673,691,897,172,1,5,189000.0
1674,1056,571,112,1,5,55000.0
1675,158,385,168,1,5,62000.0
1676,13,268,73,1,5,131000.0
1677,660,173,207,1,4,56000.0
1678,185,189,205,1,5,135000.0
1679,117,191,64,1,5,115000.0
1680,714,643,73,1,5,147000.0
1681,353,101,86,1,5,62000.0
1682,117,94,64,1,5,55000.0
1683,158,384,168,1,5,62000.0
1684,645,108,210,1,5,170000.0
1685,1043,552,172,1,4,56000.0
1686,203,173,207,1,5,92000.0
1687,880,261,172,1,4,144000.0
1688,981,135,117,1,5,49000.0
1689,737,191,90,1,1,59000.0
1690,834,731,47,1,5,49000.0
1691,645,191,210,1,5,130000.0
1692,449,191,76,1,5,115000.0
1693,544,642,209,1,5,110000.0
1694,8,108,177,1,5,62000.0
1695,590,876,163,1,5,131000.0
1696,737,40,210,1,4,52000.0
1697,737,935,210,1,4,159000.0
1698,141,191,104,1,5,115000.0
1699,86,268,90,1,4,92000.0
1700,160,7,95,1,5,62000.0
1701,149,191,210,1,5,142000.0
1702,149,268,210,1,5,129000.0
1703,234,191,172,1,3,73000.0
1704,183,446,47,1,5,131000.0
1705,71,108,210,1,5,79000.0
1706,134,642,172,1,5,151000.0
1707,506,554,172,1,1,39000.0
1708,869,191,209,1,5,115000.0
1709,853,173,90,1,1,48000.0
1710,216,445,112,1,3,45000.0
1711,735,252,81,2,1,0.0
1712,283,191,90,2,1,0.0
1713,791,173,167,1,1,48000.0
1714,202,173,15,1,5,119000.0
1715,875,692,210,1,5,69000.0
1716,869,919,112,1,5,49000.0
1717,173,390,158,1,1,35000.0
1718,613,173,56,1,3,65000.0
1719,880,173,83,1,5,92000.0
1720,149,446,210,1,5,142000.0
1721,315,639,172,1,5,49000.0
1722,1050,191,112,1,5,115000.0
1723,1012,627,137,1,1,35000.0
1724,419,890,172,1,5,62000.0
1725,117,173,64,1,4,80000.0
1726,544,937,153,1,5,70000.0
1727,688,696,210,1,5,119000.0
1728,149,268,140,1,5,129000.0
1729,570,173,97,1,1,48000.0
1730,356,238,209,1,5,62000.0
1731,363,108,121,1,5,147000.0
1732,330,446,172,1,5,160000.0
1733,128,191,113,1,5,115000.0
1734,737,191,210,1,2,130000.0
1735,138,84,210,1,3,56000.0
1736,46,189,53,1,5,135000.0
1737,686,173,172,1,3,65000.0
1738,1061,173,116,1,3,65000.0
1739,130,269,90,1,5,70000.0
1740,601,173,211,1,3,65000.0
1741,880,173,112,1,5,55000.0
1742,985,268,168,1,4,92000.0
1743,714,642,73,1,5,147000.0
1744,1075,191,113,2,1,0.0
1745,117,191,64,1,5,115000.0
1746,338,173,172,1,5,140000.0
1747,1067,191,210,1,5,115000.0
1748,869,191,209,1,5,115000.0
1749,962,759,209,1,5,105000.0
1750,852,191,168,1,5,62000.0
1751,680,44,210,1,5,84000.0
1752,932,446,112,1,5,55000.0
1753,535,108,172,1,3,40000.0
1754,168,27,94,1,5,125000.0
1755,737,308,210,1,2,130000.0
1756,936,268,210,1,3,40000.0
1757,479,785,172,1,5,175000.0
1758,511,189,212,1,5,135000.0
1759,674,446,97,1,3,74000.0
1760,219,268,172,1,5,129000.0
1761,811,191,210,1,5,115000.0
1762,522,122,73,2,1,0.0
1763,1048,268,209,1,3,60000.0
1764,736,818,112,1,5,55000.0
1765,272,156,172,1,5,56000.0
1766,649,173,90,1,1,39000.0
1767,765,173,213,1,5,92000.0
1768,15,915,95,1,5,62000.0
1769,97,191,172,1,3,73000.0
1770,630,873,197,1,5,49000.0
1771,274,104,112,1,5,55000.0
1772,597,268,122,1,5,129000.0
1773,880,446,172,1,5,131000.0
1774,43,862,172,1,5,56000.0
1775,333,108,116,1,1,39000.0
1776,27,268,95,1,5,144000.0
1777,345,837,210,1,1,39000.0
1778,27,268,95,1,5,129000.0
1779,985,191,210,1,5,115000.0
1780,840,173,115,1,4,50000.0
1781,426,191,165,1,5,115000.0
1782,425,642,210,1,5,110000.0
1783,68,191,172,1,5,103000.0
1784,71,562,210,1,5,69000.0
1785,615,191,210,1,2,200000.0
1786,763,108,175,1,3,45000.0
1787,84,173,98,1,5,55000.0
1788,97,191,172,1,3,73000.0
1789,31,173,95,1,5,92000.0
1790,583,268,73,2,1,0.0
1791,450,173,210,1,1,48000.0
1792,345,191,152,1,1,59000.0
1793,1067,212,112,1,5,77000.0
1794,240,446,56,1,4,90000.0
1795,515,191,27,1,3,56000.0
1796,880,268,172,1,5,129000.0
1797,71,108,210,1,5,104000.0
1798,929,191,42,1,5,115000.0
1799,885,108,95,1,4,56000.0
1800,279,119,172,1,4,56000.0
1801,58,173,210,1,3,60000.0
1802,1019,896,210,1,5,163000.0
1803,498,191,188,1,1,59000.0
1804,40,191,172,1,1,71000.0
1805,97,191,172,1,3,73000.0
1806,103,173,172,1,3,65000.0
1807,820,511,51,1,4,50000.0
1808,1070,173,192,1,1,35000.0
1809,806,191,172,1,5,115000.0
1810,352,268,172,1,5,129000.0
1811,806,128,172,1,5,62000.0
1812,290,268,22,1,4,125000.0
1813,120,191,210,1,1,59000.0
1814,737,173,90,1,1,48000.0
1815,27,268,44,1,5,129000.0
1816,178,268,189,1,5,129000.0
1817,796,191,192,1,3,73000.0
1818,911,560,55,1,5,62000.0
1819,577,693,210,1,2,73000.0
1820,970,173,137,1,5,92000.0
1821,804,189,172,1,3,90000.0
1822,767,173,210,1,5,94000.0
1823,771,189,210,1,1,135000.0
1824,688,226,112,1,5,55000.0
1825,158,236,116,2,1,0.0
1826,366,677,64,1,5,55000.0
1827,466,446,210,1,5,175000.0
1828,767,644,210,1,5,159000.0
1829,342,446,112,1,5,131000.0
1830,27,268,44,1,1,40000.0
1831,17,914,191,1,5,62000.0
1832,345,191,114,1,1,59000.0
1833,986,173,172,1,5,92000.0
1834,977,120,209,1,3,30000.0
1835,1047,268,172,1,5,129000.0
1836,680,173,210,1,5,81000.0
1837,22,341,90,1,5,62000.0
1838,1070,719,192,1,5,129000.0
1839,375,268,172,1,5,140000.0
1840,904,147,90,1,5,62000.0
1841,374,287,18,1,5,31000.0
1842,151,191,172,1,3,60000.0
1843,356,348,76,1,5,69000.0
1844,158,268,140,1,1,103000.0
1845,873,487,188,1,2,57000.0
1846,712,446,172,1,5,131000.0
1847,619,490,169,1,1,39000.0
1848,194,778,189,1,5,62000.0
1849,13,268,209,1,5,129000.0
1850,71,108,119,1,5,55000.0
1851,947,722,169,1,5,129000.0
1852,747,621,73,1,5,69000.0
1853,275,268,210,1,5,187000.0
1854,1012,173,115,1,5,50000.0
1855,990,191,112,1,5,115000.0
1856,1058,396,209,1,5,62000.0
1857,71,69,210,1,5,136000.0
1858,985,191,168,1,1,59000.0
1859,993,173,97,1,3,65000.0
1860,96,280,210,1,5,69000.0
1861,1056,918,172,1,5,113000.0
1862,95,44,138,1,5,110000.0
1863,245,173,122,1,5,92000.0
1864,213,173,172,1,4,80000.0
1865,316,24,165,1,5,197000.0
1866,394,88,73,1,3,102000.0
1867,38,173,207,1,4,80000.0
1868,1014,191,172,1,5,115000.0
1869,71,526,210,1,5,159000.0
1870,383,739,172,1,3,140000.0
1871,71,108,119,1,5,55000.0
1872,820,809,51,1,3,45000.0
1873,426,173,126,1,5,92000.0
1874,181,44,172,1,5,105000.0
1875,484,19,172,1,3,51000.0
1876,12,268,112,1,5,129000.0
1877,1056,191,210,1,5,78000.0
1878,312,45,172,1,5,82000.0
1879,798,212,210,1,3,77000.0
1880,158,611,168,1,5,62000.0
1881,834,446,152,1,1,30000.0
1882,645,268,8,1,5,160000.0
1883,1060,446,47,1,5,131000.0
1884,158,583,95,1,5,105000.0
1885,579,268,112,1,5,129000.0
1886,444,94,115,1,5,55000.0
1887,852,191,168,1,5,62000.0
1888,737,294,75,1,1,70000.0
1889,780,303,4,1,2,81000.0
1890,158,585,95,1,5,105000.0
1891,422,173,172,1,5,92000.0
1892,983,268,210,1,5,160000.0
1893,1071,320,210,1,5,62000.0
1894,449,213,73,1,5,135000.0
1895,1051,771,73,1,5,69000.0
1896,158,56,64,1,4,50000.0
1897,97,191,172,1,3,73000.0
1898,325,173,198,1,3,65000.0
1899,580,212,146,1,5,77000.0
1900,336,435,172,1,5,131000.0
1901,712,268,172,1,5,129000.0
1902,21,94,210,1,3,56000.0
1903,38,173,207,1,3,65000.0
1904,837,268,97,1,3,60000.0
1905,83,674,209,1,5,110000.0
1906,485,332,114,1,5,62000.0
1907,990,191,112,1,5,55000.0
1908,17,173,191,1,1,48000.0
1909,164,920,209,1,3,51000.0
1910,1063,191,172,1,5,115000.0
1911,584,268,90,1,4,92000.0
1912,947,467,144,1,5,170000.0
1913,685,212,172,1,4,56000.0
1914,895,191,192,1,4,96000.0
1915,451,268,190,1,3,60000.0
1916,600,191,148,1,5,115000.0
1917,795,173,90,2,1,0.0
1918,158,695,168,1,5,62000.0
1919,616,191,126,1,5,115000.0
1920,579,268,112,1,5,129000.0
1921,652,679,186,1,5,55000.0
1922,474,641,137,1,5,55000.0
1923,1058,268,209,1,5,62000.0
1924,97,191,172,1,3,73000.0
1925,883,173,148,1,5,110000.0
1926,712,830,172,1,5,62000.0
1927,436,868,64,1,5,55000.0
1928,947,466,20,1,5,129000.0
1929,812,347,172,1,1,70000.0
1930,986,189,172,1,5,135000.0
1931,901,113,172,1,3,40000.0
1932,880,827,73,1,5,69000.0
1933,737,173,137,1,1,48000.0
1934,862,416,97,1,1,39000.0
1935,792,268,112,1,5,129000.0
1936,34,173,90,1,3,73000.0
1937,714,173,209,1,5,92000.0
1938,737,189,210,1,5,135000.0
1939,990,104,210,1,5,69000.0
1940,487,173,210,1,5,92000.0
1941,498,94,188,1,1,30000.0
1942,968,191,85,1,5,115000.0
1943,516,458,97,1,2,73000.0
1944,305,725,90,1,5,62000.0
1945,73,268,112,1,1,40000.0
1946,706,708,46,1,5,49000.0
1947,1040,191,172,1,5,115000.0
1948,709,173,86,1,1,48000.0
1949,737,935,210,1,2,81000.0
1950,916,268,112,1,3,60000.0
1951,443,173,210,1,4,80000.0
1952,411,569,190,1,3,73000.0
1953,455,224,210,1,5,50000.0
1954,984,555,115,1,5,55000.0
1955,737,173,137,1,2,80000.0
1956,315,212,80,1,5,77000.0
1957,131,191,142,1,3,73000.0
1958,71,62,210,1,5,136000.0
1959,796,191,192,1,3,73000.0
1960,629,268,82,1,4,92000.0
1961,329,191,97,1,3,73000.0
1962,737,173,137,1,1,48000.0
1963,809,546,210,1,5,69000.0
1964,90,241,172,1,5,70000.0
1965,737,268,210,1,5,129000.0
1966,615,559,210,2,1,0.0
1967,615,242,210,2,1,0.0
1968,1070,191,192,1,5,115000.0
1969,91,268,95,1,3,60000.0
1970,149,191,210,1,5,129000.0
1971,848,642,172,1,5,110000.0
1972,149,446,210,1,5,172000.0
1973,908,191,112,1,5,115000.0
1974,51,268,210,1,5,185000.0
1975,364,173,47,1,5,92000.0
1976,849,173,209,1,3,65000.0
1977,986,173,209,1,5,92000.0
1978,1012,173,115,1,5,92000.0
1979,322,205,139,2,1,0.0
1980,486,94,209,1,3,51000.0
1981,174,190,64,1,5,55000.0
1982,228,173,168,1,1,48000.0
1983,737,299,210,1,2,81000.0
1984,6,268,172,1,3,60000.0
1985,803,794,73,1,5,177000.0
1986,356,337,64,1,1,31000.0
1987,329,173,209,1,3,65000.0
1988,744,52,210,1,3,56000.0
1989,519,305,212,1,2,65000.0
1990,145,91,62,1,3,73000.0
1991,195,268,113,1,5,129000.0
1992,321,906,172,1,3,40000.0
1993,604,446,97,1,3,74000.0
1994,299,268,105,1,5,129000.0
1995,60,211,195,1,3,56000.0
1996,737,191,210,1,5,115000.0
1997,1056,108,185,1,5,62000.0
1998,410,58,172,1,5,62000.0
1999,71,849,210,1,5,104000.0
2000,681,173,209,1,3,50000.0
2001,527,173,209,1,1,48000.0
2002,737,173,137,1,4,80000.0
2003,802,782,172,1,5,156000.0
2004,990,268,168,1,5,129000.0
2005,820,372,51,1,2,102000.0
2006,156,446,61,1,1,30000.0
2007,71,108,210,1,5,79000.0
2008,615,173,210,1,5,70000.0
2009,241,446,172,1,5,160000.0
2010,996,228,90,1,5,62000.0
2011,344,776,210,1,5,164000.0
2012,460,173,202,1,5,92000.0
2013,423,268,172,1,5,119000.0
2014,757,528,126,1,5,69000.0
2015,894,446,56,1,5,131000.0
2016,51,699,172,1,5,235000.0
2017,46,104,51,1,5,49000.0
2018,158,89,112,1,5,55000.0
2019,133,268,172,1,5,129000.0
2020,515,94,172,1,5,62000.0
2021,785,339,208,1,4,56000.0
2022,46,173,52,1,5,30000.0
2023,158,191,95,1,5,115000.0
2024,457,834,209,1,5,70000.0
2025,652,173,104,1,5,92000.0
2026,43,108,172,1,5,108000.0
2027,685,212,185,1,1,39000.0
2028,995,173,172,1,1,48000.0
2029,737,935,210,1,2,130000.0
2030,32,178,90,1,4,103000.0
2031,245,173,122,1,5,92000.0
2032,778,247,210,1,1,30000.0
2033,986,284,209,1,5,62000.0
2034,250,659,172,1,5,93000.0
2035,315,191,172,1,5,115000.0
2036,159,423,210,1,2,73000.0
2037,708,191,148,1,5,115000.0
2038,158,214,95,1,5,62000.0
2039,159,189,210,1,3,135000.0
2040,492,800,73,1,3,130000.0
2041,1051,17,73,1,5,100000.0
2042,158,173,185,1,4,80000.0
2043,68,173,172,1,5,75000.0
2044,374,935,18,1,5,69000.0
2045,45,173,62,1,3,65000.0
2046,660,173,153,1,5,92000.0
2047,13,191,209,1,5,115000.0
2048,778,580,210,1,5,69000.0
2049,581,108,113,2,1,0.0
2050,71,108,210,1,5,79000.0
2051,696,436,112,1,5,131000.0
2052,737,173,119,1,5,92000.0
2053,340,267,172,2,1,0.0
2054,778,189,210,1,5,135000.0
2055,136,935,143,1,2,81000.0
2056,489,788,210,1,5,156000.0
2057,778,191,210,1,4,96000.0
2058,374,304,18,1,2,81000.0
2059,679,191,209,1,3,73000.0
2060,1051,173,73,1,5,92000.0
2061,133,94,134,1,5,69000.0
2062,150,173,209,1,1,48000.0
2063,199,173,140,1,3,65000.0
2064,697,191,172,1,5,115000.0
2065,162,781,70,1,5,170000.0
2066,843,114,64,1,1,35000.0
2067,894,173,56,1,5,92000.0
2068,619,173,169,1,5,92000.0
2069,737,364,186,1,1,35000.0
2070,71,850,210,1,5,104000.0
2071,778,189,210,1,5,135000.0
2072,142,31,189,1,5,62000.0
2073,657,185,45,1,3,45000.0
2074,662,94,172,1,3,51000.0
2075,511,189,212,1,5,135000.0
2076,96,567,210,1,5,69000.0
2077,947,446,144,1,5,170000.0
2078,1051,17,112,1,5,55000.0
2079,129,412,134,1,1,44000.0
2080,877,191,112,1,5,115000.0
2081,967,268,189,1,3,60000.0
2082,923,191,209,1,3,73000.0
2083,778,173,210,1,1,48000.0
2084,1000,446,164,1,3,74000.0
2085,282,592,207,1,5,105000.0
2086,731,176,112,1,5,49000.0
2087,571,782,172,1,5,62000.0
2088,245,191,122,1,5,115000.0
2089,651,191,172,1,5,115000.0
2090,74,852,210,1,5,202000.0
2091,282,603,207,1,5,89000.0
2092,204,446,101,1,5,190000.0
2093,637,433,73,1,1,44000.0
2094,534,173,172,1,3,55000.0
2095,873,250,188,1,1,30000.0
2096,110,882,210,1,5,189000.0
2097,1051,173,84,1,5,92000.0
2098,71,572,210,1,5,73000.0
2099,18,780,172,1,5,175000.0
2100,936,268,210,1,3,60000.0
2101,276,136,95,1,1,39000.0
2102,663,189,210,1,3,115000.0
2103,5,108,188,1,3,39000.0
2104,912,736,209,1,5,140000.0
2105,1054,189,209,1,5,135000.0
2106,341,173,172,1,5,92000.0
2107,927,173,209,1,3,65000.0
2108,485,881,114,1,5,129000.0
2109,226,580,172,1,5,153000.0
2110,159,108,210,1,5,62000.0
2111,71,108,210,1,5,104000.0
2112,1031,201,210,1,5,121000.0
2113,972,374,144,1,2,81000.0
2114,13,191,209,1,2,200000.0
2115,502,580,210,1,3,56000.0
2116,847,544,210,1,5,69000.0
2117,453,191,144,1,5,115000.0
2118,1027,191,148,1,5,115000.0
2119,669,14,210,1,5,200000.0
2120,185,3,43,1,5,62000.0
2121,13,191,209,1,5,115000.0
2122,1025,268,95,1,5,129000.0
2123,737,173,210,1,5,92000.0
2124,729,407,210,1,4,90000.0
2125,797,734,73,1,5,69000.0
2126,683,268,156,1,4,90000.0
2127,1050,814,210,1,5,156000.0
2128,904,140,90,1,5,62000.0
2129,659,173,139,1,1,42000.0
2130,737,561,209,1,2,70000.0
2131,683,268,209,1,2,90000.0
2132,862,580,172,1,1,45000.0
2133,943,268,209,1,2,90000.0
2134,1012,191,210,2,1,0.0
2135,638,623,209,1,4,56000.0
2136,149,446,210,1,5,142000.0
2137,904,191,90,1,5,115000.0
2138,737,173,47,1,1,42000.0
2139,563,173,189,1,3,62000.0
2140,62,173,168,1,4,75000.0
2141,737,482,210,1,5,69000.0
2142,904,191,90,1,5,62000.0
2143,132,191,210,1,5,115000.0
2144,215,173,90,1,1,42000.0
2145,344,446,210,1,5,184000.0
2146,709,173,162,1,4,56000.0
2147,614,173,116,1,3,62000.0
2148,321,191,172,1,3,73000.0
2149,573,288,73,1,5,69000.0
2150,715,173,172,1,5,92000.0
2151,515,258,172,1,3,144000.0
2152,28,213,95,1,5,62000.0
2153,158,365,105,1,4,56000.0
2154,606,191,95,1,5,115000.0
2155,989,441,172,1,5,62000.0
2156,348,268,209,1,2,90000.0
2157,515,191,94,1,5,69000.0
2158,990,354,47,1,1,35000.0
2159,892,173,185,1,5,92000.0
2160,149,285,210,1,5,129000.0
2161,724,208,210,1,3,56000.0
2162,142,191,48,1,5,115000.0
2163,788,262,198,1,3,45000.0
2164,942,44,209,1,5,110000.0
2165,110,703,210,1,5,152000.0
2166,11,173,209,1,4,75000.0
2167,438,387,73,2,1,0.0
2168,149,446,210,1,5,142000.0
2169,344,885,210,1,5,172000.0
2170,511,189,212,1,5,135000.0
2171,283,191,90,2,1,0.0
2172,614,173,116,1,3,62000.0
2173,958,595,122,2,1,0.0
2174,949,191,172,1,5,115000.0
2175,158,191,169,1,5,115000.0
2176,606,191,95,1,5,115000.0
2177,71,107,209,1,5,62000.0
2178,274,222,76,1,4,63000.0
2179,360,173,95,1,5,92000.0
2180,676,191,172,1,3,161000.0
2181,258,108,114,1,4,56000.0
