,Company,Job Title,Location,Job Type,Experience level,Salary
2182,788,191,198,1,5,115000.0
2183,638,446,112,1,5,131000.0
2184,40,191,172,1,5,68000.0
2185,1007,108,121,1,5,48000.0
2186,614,173,116,1,5,92000.0
2187,622,446,47,1,1,30000.0
2188,27,191,95,1,1,59000.0
2189,942,173,209,1,1,39000.0
2190,1056,500,112,1,5,55000.0
2191,62,173,168,1,5,92000.0
2192,839,408,203,1,5,90000.0
2193,431,191,209,1,3,103000.0
2194,200,268,209,1,5,129000.0
2195,832,268,188,1,5,129000.0
2196,122,191,210,1,5,115000.0
2197,597,268,210,1,5,142000.0
2198,988,191,172,1,5,115000.0
2199,789,669,126,1,5,30000.0
2200,873,12,188,1,1,30000.0
2201,515,268,172,1,5,155000.0
2202,1070,173,192,1,1,42000.0
2203,782,173,47,1,3,142000.0
2204,1072,495,82,1,5,62000.0
2205,606,191,95,1,5,115000.0
2206,356,190,210,1,5,62000.0
2207,194,446,210,1,5,150000.0
2208,791,212,62,1,1,77000.0
2209,171,44,168,1,4,103000.0
2210,821,104,210,1,5,152000.0
2211,438,578,73,2,1,0.0
2212,366,194,12,1,5,55000.0
2213,502,580,210,1,3,56000.0
2214,614,173,172,1,5,92000.0
2215,638,191,112,1,5,115000.0
2216,540,446,172,1,5,131000.0
2217,614,173,172,1,5,92000.0
2218,638,706,209,1,1,39000.0
2219,1014,268,172,1,5,129000.0
2220,614,268,116,1,3,55000.0
2221,785,927,208,1,4,56000.0
2222,723,208,210,1,3,56000.0
2223,942,173,209,1,5,92000.0
2224,614,173,116,1,4,75000.0
2225,618,86,172,1,3,140000.0
2226,969,189,57,1,5,55000.0
2227,614,191,116,1,3,73000.0
2228,761,451,73,2,1,0.0
2229,291,191,105,1,1,59000.0
2230,989,268,95,1,5,129000.0
2231,1070,173,192,1,1,42000.0
2232,714,446,172,1,5,182000.0
2233,737,108,112,1,5,55000.0
2234,563,173,95,1,5,92000.0
2235,600,698,172,1,5,62000.0
2236,360,173,189,1,5,92000.0
2237,614,173,116,1,5,92000.0
2238,788,268,198,1,4,90000.0
2239,614,173,116,1,5,92000.0
2240,1055,173,47,1,1,42000.0
2241,832,268,188,1,5,129000.0
2242,802,191,172,1,5,132000.0
2243,832,173,188,1,3,62000.0
2244,614,191,116,1,5,115000.0
2245,71,108,210,1,5,79000.0
2246,321,446,172,1,3,74000.0
2247,158,588,210,1,4,125000.0
2248,126,173,97,1,1,42000.0
2249,591,173,84,1,5,92000.0
2250,32,49,209,1,4,103000.0
2251,163,191,210,1,5,115000.0
2252,314,704,172,1,5,165000.0
2253,274,191,76,1,5,115000.0
2254,715,268,172,1,5,129000.0
2255,606,191,95,1,5,115000.0
2256,174,268,64,1,5,129000.0
2257,989,268,172,1,5,129000.0
2258,715,191,172,1,5,115000.0
2259,954,421,172,1,5,134000.0
2260,366,191,169,1,1,59000.0
2261,832,446,188,1,5,131000.0
2262,167,234,209,1,3,51000.0
2263,1064,173,172,1,5,92000.0
2264,360,173,95,1,5,92000.0
2265,71,191,210,1,5,115000.0
2266,323,335,210,1,5,126000.0
2267,173,392,85,1,1,35000.0
2268,314,875,172,1,5,183000.0
2269,737,191,210,1,5,115000.0
2270,149,268,210,1,5,129000.0
2271,647,456,21,1,5,69000.0
2272,209,191,210,1,5,115000.0
2273,685,212,172,1,5,77000.0
2274,821,393,112,1,2,65000.0
2275,675,212,209,1,3,55000.0
2276,761,130,73,2,1,0.0
2277,39,268,90,1,1,39000.0
2278,174,190,64,1,5,55000.0
2279,191,44,13,1,5,110000.0
2280,990,863,112,1,5,55000.0
2281,657,446,210,1,3,74000.0
2282,882,268,172,1,5,129000.0
2283,163,191,210,1,5,115000.0
2284,698,475,148,1,5,138000.0
2285,601,446,172,1,3,74000.0
2286,357,191,186,1,5,115000.0
2287,13,268,210,1,3,79000.0
2288,218,661,172,1,3,51000.0
2289,227,701,148,1,5,196000.0
2290,785,497,208,1,5,131000.0
2291,212,373,172,1,2,102000.0
2292,990,191,112,1,5,115000.0
2293,39,191,90,1,5,115000.0
2294,683,446,209,1,5,131000.0
2295,76,108,172,1,5,62000.0
2296,785,624,208,1,4,56000.0
2297,807,191,210,1,5,205000.0
2298,426,446,165,1,4,90000.0
2299,166,153,90,1,4,56000.0
2300,222,191,172,1,5,56000.0
2301,832,50,188,1,5,110000.0
2302,119,689,62,1,5,62000.0
2303,41,913,37,1,5,62000.0
2304,785,446,172,1,5,131000.0
2305,828,268,172,1,1,39000.0
2306,744,108,45,1,1,35000.0
2307,518,191,191,1,1,59000.0
2308,401,173,172,1,3,62000.0
2309,268,191,111,1,5,115000.0
2310,389,733,210,1,5,153000.0
2311,92,191,210,1,3,73000.0
2312,392,189,209,1,3,65000.0
2313,39,191,95,1,5,115000.0
2314,338,173,172,1,5,140000.0
2315,525,62,172,1,3,70000.0
2316,698,81,148,1,3,112000.0
2317,381,446,172,1,4,150000.0
2318,497,191,145,1,5,115000.0
2319,193,268,210,1,5,178000.0
2320,283,173,90,2,1,0.0
2321,4,191,210,1,5,115000.0
2322,121,173,90,1,5,92000.0
2323,158,191,169,1,5,115000.0
2324,39,173,189,1,5,92000.0
2325,183,446,47,1,5,131000.0
2326,799,926,90,1,1,39000.0
2327,830,116,95,1,4,56000.0
2328,186,417,210,1,1,125000.0
2329,51,446,210,1,5,185000.0
2330,976,173,209,1,1,42000.0
2331,936,191,30,1,3,73000.0
2332,990,268,119,1,5,129000.0
2333,619,104,169,1,5,30000.0
2334,737,108,112,1,5,55000.0
2335,158,191,169,1,5,115000.0
2336,985,580,140,1,5,69000.0
2337,547,446,73,1,5,131000.0
2338,1002,268,144,1,5,129000.0
2339,709,256,86,1,5,62000.0
2340,1056,42,112,1,1,35000.0
2341,850,268,66,1,5,140000.0
2342,17,191,191,1,5,115000.0
2343,82,268,191,1,3,55000.0
2344,401,806,172,1,3,77000.0
2345,850,268,66,1,5,197000.0
2346,737,370,209,1,2,102000.0
2347,511,17,212,1,5,55000.0
2348,285,173,112,1,5,92000.0
2349,997,189,73,1,5,135000.0
2350,936,268,172,1,3,55000.0
2351,970,173,137,1,1,42000.0
2352,433,173,107,1,5,92000.0
2353,737,173,90,1,1,42000.0
2354,1067,191,210,1,5,115000.0
2355,1067,483,112,1,5,55000.0
2356,904,148,90,1,1,39000.0
2357,158,173,212,1,1,42000.0
2358,985,108,210,1,5,69000.0
2359,355,107,210,1,3,56000.0
2360,71,618,210,1,5,148000.0
2361,421,94,127,1,5,55000.0
2362,1042,268,172,1,5,95000.0
2363,605,658,172,1,5,168000.0
2364,147,191,172,1,5,115000.0
2365,853,173,90,1,1,42000.0
2366,576,504,73,1,3,56000.0
2367,174,190,64,1,4,50000.0
2368,193,268,210,1,5,148000.0
2369,130,269,90,1,5,70000.0
2370,146,191,172,1,3,73000.0
2371,1050,191,112,1,5,115000.0
2372,476,191,90,1,1,59000.0
2373,737,551,210,1,2,81000.0
2374,1056,171,112,1,4,50000.0
2375,274,191,76,1,1,59000.0
2376,356,173,76,1,5,92000.0
2377,326,191,210,1,3,73000.0
2378,344,819,210,1,5,142000.0
2379,304,216,172,1,3,45000.0
2380,820,173,51,1,5,92000.0
2381,382,268,192,1,1,39000.0
2382,258,108,114,1,3,51000.0
2383,619,173,169,1,1,42000.0
2384,4,191,210,1,5,115000.0
2385,487,386,172,2,1,0.0
2386,866,173,172,1,5,92000.0
2387,374,286,18,1,5,69000.0
2388,871,173,73,1,5,92000.0
2389,356,268,210,1,5,129000.0
2390,27,268,95,1,5,144000.0
2391,684,719,209,1,5,129000.0
2392,820,446,198,1,5,131000.0
2393,71,655,73,1,5,136000.0
2394,499,76,172,1,3,33000.0
2395,38,191,112,1,5,115000.0
2396,1056,499,112,1,5,55000.0
2397,653,756,210,1,3,100000.0
2398,474,189,209,1,5,135000.0
2399,1041,642,172,1,3,54000.0
2400,173,502,210,1,1,44000.0
2401,117,268,148,1,3,55000.0
2402,737,268,90,1,5,129000.0
2403,345,837,210,1,1,39000.0
2404,185,191,205,1,5,115000.0
2405,820,277,51,1,5,55000.0
2406,896,191,210,1,5,115000.0
2407,657,191,45,1,3,45000.0
2408,820,173,51,1,5,92000.0
2409,821,833,210,1,5,98000.0
2410,904,142,90,1,1,39000.0
2411,936,517,210,1,3,56000.0
2412,366,677,12,1,5,55000.0
2413,1049,108,73,1,5,69000.0
2414,778,446,210,1,5,131000.0
2415,465,173,209,1,1,42000.0
2416,868,191,172,1,5,115000.0
2417,896,441,210,1,5,56000.0
2418,846,60,73,1,5,89000.0
2419,638,414,167,1,1,35000.0
2420,1025,173,95,1,5,92000.0
2421,356,191,209,1,5,115000.0
2422,1060,446,47,1,5,131000.0
2423,850,44,209,1,5,110000.0
2424,888,173,115,1,5,30000.0
2425,477,268,112,1,3,55000.0
2426,916,108,112,1,5,55000.0
2427,540,17,172,1,3,51000.0
2428,791,173,152,1,1,42000.0
2429,834,191,152,1,1,39000.0
2430,936,268,172,1,3,55000.0
2431,135,191,115,1,5,141000.0
2432,178,108,62,1,5,62000.0
2433,1075,108,113,1,5,55000.0
2434,327,191,172,1,3,73000.0
2435,967,108,62,1,3,51000.0
2436,27,446,95,1,5,131000.0
2437,192,740,209,1,3,51000.0
2438,770,108,172,1,5,97000.0
2439,49,191,172,1,5,103000.0
2440,648,446,64,1,5,131000.0
2441,100,108,172,1,2,73000.0
2442,964,173,152,1,5,92000.0
2443,880,815,172,1,5,62000.0
2444,574,839,204,1,5,62000.0
2445,308,191,115,1,5,115000.0
2446,634,403,172,2,1,0.0
2447,149,108,210,1,5,110000.0
2448,887,189,210,1,5,135000.0
2449,667,196,112,1,5,55000.0
2450,741,268,172,1,3,55000.0
2451,820,268,51,1,5,129000.0
2452,12,173,172,1,5,92000.0
2453,638,108,64,1,5,55000.0
2454,137,580,40,1,1,42000.0
2455,307,465,36,1,5,129000.0
2456,567,132,214,1,5,62000.0
2457,503,191,140,1,4,95000.0
2458,352,268,172,1,5,129000.0
2459,356,173,209,1,5,92000.0
2460,569,108,198,1,5,55000.0
2461,834,268,152,1,5,129000.0
2462,157,173,209,1,3,62000.0
2463,632,388,210,1,3,65000.0
2464,985,173,140,1,4,75000.0
2465,947,191,90,1,4,95000.0
2466,657,191,210,1,3,56000.0
2467,834,684,152,1,5,122000.0
2468,437,366,191,1,2,73000.0
2469,490,108,209,1,3,45000.0
2470,254,797,209,1,5,69000.0
2471,638,165,210,1,1,44000.0
2472,366,446,169,1,5,131000.0
2473,638,108,210,1,1,39000.0
2474,333,108,95,1,5,62000.0
2475,333,108,116,1,1,39000.0
2476,113,936,168,1,5,62000.0
2477,41,279,37,1,5,62000.0
2478,1065,268,97,1,3,55000.0
2479,402,173,172,1,2,75000.0
2480,71,108,210,1,5,79000.0
2481,904,191,189,1,5,115000.0
2482,602,173,209,1,5,55000.0
2483,25,190,172,1,4,56000.0
2484,916,268,112,1,5,50000.0
2485,889,268,210,1,5,129000.0
2486,820,265,51,1,5,55000.0
2487,655,660,97,1,3,48000.0
2488,548,191,210,1,5,30000.0
2489,820,752,51,1,5,55000.0
2490,21,94,210,1,3,56000.0
2491,149,173,210,1,5,110000.0
2492,307,173,2,1,5,72000.0
2493,655,108,97,1,3,51000.0
2494,646,596,141,1,5,90000.0
2495,657,564,210,1,3,56000.0
2496,737,173,210,1,5,92000.0
2497,1049,791,73,1,5,205000.0
2498,426,268,165,1,3,55000.0
2499,605,226,210,1,5,113000.0
2500,987,675,194,1,5,55000.0
2501,820,573,51,1,4,50000.0
2502,543,870,210,1,5,127000.0
2503,71,524,210,1,5,159000.0
2504,359,191,209,1,1,59000.0
2505,820,173,51,1,5,92000.0
2506,194,893,95,1,5,62000.0
2507,883,108,210,1,1,125000.0
2508,49,191,172,1,5,115000.0
2509,417,446,73,1,5,131000.0
2510,793,108,73,1,5,69000.0
2511,820,173,51,1,5,92000.0
2512,408,173,212,2,1,0.0
2513,158,820,105,1,4,56000.0
2514,820,751,51,1,5,55000.0
2515,442,173,126,1,5,92000.0
2516,71,653,210,1,5,136000.0
2517,356,268,209,1,5,129000.0
2518,104,533,112,1,5,55000.0
2519,631,446,210,1,3,74000.0
2520,130,306,210,1,2,180000.0
2521,638,336,210,1,1,48000.0
2522,719,173,172,1,5,92000.0
2523,432,108,210,1,5,62000.0
2524,333,108,95,1,5,62000.0
2525,677,108,209,1,5,69000.0
2526,173,446,210,1,1,30000.0
2527,770,108,172,1,3,85000.0
2528,834,489,152,1,2,73000.0
2529,135,108,115,1,5,141000.0
2530,820,173,51,1,5,92000.0
2531,505,108,95,1,2,73000.0
2532,737,108,186,1,5,55000.0
2533,344,715,210,1,5,164000.0
2534,149,108,210,1,5,156000.0
2535,327,173,172,1,3,62000.0
2536,816,191,172,1,4,103000.0
2537,705,446,210,1,4,90000.0
2538,924,191,90,1,4,95000.0
2539,778,446,210,1,5,131000.0
2540,537,406,152,2,1,0.0
2541,834,670,152,1,1,39000.0
2542,821,191,112,1,5,55000.0
2543,985,191,73,1,5,115000.0
2544,351,191,126,1,3,73000.0
2545,408,191,90,1,4,95000.0
2546,857,861,209,1,5,160000.0
2547,123,191,129,1,5,115000.0
2548,904,190,189,1,4,56000.0
2549,263,191,115,1,5,115000.0
2550,207,787,172,1,5,62000.0
2551,938,779,27,1,5,69000.0
2552,866,44,172,1,5,110000.0
2553,745,233,210,1,1,44000.0
2554,237,173,90,1,5,62000.0
2555,838,191,172,1,3,73000.0
2556,737,173,209,1,1,42000.0
2557,906,446,172,1,3,74000.0
2558,714,446,73,1,4,158000.0
2559,527,268,209,1,5,129000.0
2560,617,191,172,1,5,62000.0
2561,17,173,191,1,1,42000.0
2562,867,268,172,1,4,90000.0
2563,225,620,16,1,5,131000.0
2564,149,268,210,1,5,156000.0
2565,1068,268,209,1,3,45000.0
2566,527,268,209,1,5,129000.0
2567,345,209,210,1,1,44000.0
2568,93,446,172,1,5,140000.0
2569,118,173,172,1,5,92000.0
2570,644,452,73,1,5,69000.0
2571,130,307,210,1,2,180000.0
2572,422,173,172,1,5,92000.0
2573,636,268,210,1,3,55000.0
2574,38,173,112,1,5,92000.0
2575,356,213,65,1,1,39000.0
2576,56,710,168,1,5,62000.0
2577,899,97,47,1,1,35000.0
2578,537,405,152,2,1,0.0
2579,973,173,172,1,5,95000.0
2580,892,173,14,1,5,92000.0
2581,537,404,152,2,1,0.0
2582,118,191,172,1,5,115000.0
2583,855,268,95,1,5,129000.0
2584,886,910,73,1,5,99000.0
2585,737,191,210,1,5,30000.0
2586,344,441,209,1,4,56000.0
2587,924,191,90,1,5,115000.0
2588,636,268,210,1,3,55000.0
2589,14,108,172,1,5,49000.0
2590,811,191,210,1,5,115000.0
2591,160,563,95,1,5,62000.0
2592,1050,775,112,1,5,49000.0
2593,1056,191,210,1,5,94000.0
2594,231,659,209,1,3,48000.0
2595,388,427,209,1,3,105000.0
2596,918,268,172,1,5,129000.0
2597,149,268,210,1,5,129000.0
2598,545,173,172,1,1,40000.0
2599,605,446,210,1,5,199000.0
2600,688,446,210,1,5,119000.0
2601,158,173,210,2,1,0.0
2602,984,589,115,1,5,105000.0
2603,778,268,210,1,4,90000.0
2604,947,173,144,1,5,100000.0
2605,636,268,210,1,3,55000.0
2606,149,268,210,1,5,156000.0
2607,158,515,95,1,1,39000.0
2608,356,212,64,1,2,77000.0
2609,384,446,172,1,4,56000.0
2610,274,803,210,1,5,69000.0
2611,283,191,90,1,5,115000.0
2612,737,191,210,1,2,115000.0
2613,1045,258,115,1,5,144000.0
2614,986,371,114,1,2,102000.0
2615,65,173,209,1,1,39000.0
2616,51,268,73,1,5,220000.0
2617,778,268,210,1,5,129000.0
2618,751,446,73,1,5,180000.0
2619,985,268,73,1,5,129000.0
2620,688,173,210,1,5,74000.0
2621,990,268,112,1,5,129000.0
2622,111,191,172,1,5,151000.0
2623,5,191,172,1,5,115000.0
2624,778,268,210,1,5,129000.0
2625,347,182,27,1,5,69000.0
2626,27,173,95,1,1,42000.0
2627,990,268,210,1,5,129000.0
2628,118,193,172,1,5,62000.0
2629,93,19,172,1,4,100000.0
2630,82,469,191,1,4,56000.0
2631,688,543,210,1,5,69000.0
2632,865,596,172,1,4,63000.0
2633,48,191,209,1,3,73000.0
2634,947,446,207,1,5,131000.0
2635,713,173,112,2,1,0.0
2636,636,268,210,1,3,55000.0
2637,226,173,172,1,5,93000.0
2638,936,491,210,1,3,56000.0
2639,14,108,172,1,5,49000.0
2640,548,761,210,1,5,62000.0
2641,698,173,148,1,5,103000.0
2642,980,173,199,1,3,62000.0
2643,811,191,210,1,5,115000.0
2644,199,173,140,1,3,62000.0
2645,698,173,148,1,5,81000.0
2646,947,191,90,1,2,200000.0
2647,482,59,210,1,3,100000.0
2648,806,107,172,1,5,132000.0
2649,937,173,209,1,1,42000.0
2650,1020,188,172,1,5,62000.0
2651,244,197,210,1,3,56000.0
2652,379,173,95,1,5,92000.0
2653,859,173,210,1,5,92000.0
2654,792,268,112,1,5,129000.0
2655,441,608,125,1,5,69000.0
2656,947,191,90,1,5,115000.0
2657,315,106,103,1,5,55000.0
2658,388,753,209,1,5,105000.0
2659,548,874,210,1,5,69000.0
2660,864,46,148,1,4,115000.0
2661,88,173,153,1,3,62000.0
2662,11,173,209,1,4,75000.0
2663,1032,191,128,1,4,95000.0
2664,635,446,172,1,5,180000.0
2665,500,44,172,1,5,110000.0
2666,737,230,209,1,3,51000.0
2667,318,173,62,1,5,92000.0
2668,294,609,171,1,5,103000.0
2669,282,602,207,1,5,89000.0
2670,467,173,172,1,1,60000.0
2671,978,173,172,1,5,92000.0
2672,247,268,184,1,4,90000.0
2673,356,410,65,1,1,48000.0
2674,743,173,187,1,3,56000.0
2675,571,191,210,1,5,115000.0
2676,915,173,186,1,3,62000.0
2677,105,724,172,1,5,145000.0
2678,984,826,209,1,5,69000.0
2679,356,77,65,1,1,103000.0
2680,891,212,209,1,3,77000.0
2681,105,723,172,1,5,145000.0
2682,826,446,186,1,3,74000.0
2683,496,268,210,1,3,55000.0
2684,374,8,18,1,5,129000.0
2685,329,173,112,1,3,62000.0
2686,952,191,191,1,4,95000.0
2687,678,173,209,1,5,92000.0
2688,199,173,140,1,3,62000.0
2689,842,275,112,1,5,55000.0
2690,46,173,51,1,3,62000.0
2691,158,173,112,1,5,92000.0
2692,315,268,157,1,5,129000.0
2693,1013,17,112,1,5,131000.0
2694,7,191,172,1,5,115000.0
2695,516,104,97,1,5,30000.0
2696,884,446,64,1,5,131000.0
2697,751,446,73,1,5,180000.0
2698,913,277,209,1,4,56000.0
2699,36,191,209,1,5,113000.0
2700,1025,268,95,1,5,129000.0
2701,405,173,97,1,1,42000.0
2702,730,454,173,1,5,56000.0
2703,29,191,209,1,5,115000.0
2704,971,191,95,1,3,73000.0
2705,84,173,98,1,5,92000.0
2706,939,580,1,1,5,62000.0
2707,861,191,209,1,5,115000.0
2708,284,656,126,1,5,69000.0
2709,712,700,172,1,5,124000.0
2710,483,842,172,1,5,62000.0
2711,540,441,112,1,4,45000.0
2712,904,139,90,1,1,39000.0
2713,805,191,172,1,3,73000.0
2714,932,191,112,1,5,115000.0
2715,420,190,210,1,5,84000.0
2716,405,177,97,1,1,30000.0
2717,71,108,210,1,5,79000.0
2718,730,457,173,1,5,56000.0
2719,778,189,210,1,5,135000.0
2720,553,479,39,1,5,62000.0
2721,759,581,172,1,5,105000.0
2722,62,104,168,1,5,30000.0
2723,175,173,151,1,3,62000.0
2724,389,191,185,1,5,115000.0
2725,825,468,209,1,5,120000.0
2726,42,38,150,1,1,65000.0
2727,778,191,210,1,4,95000.0
2728,1054,528,168,1,5,62000.0
2729,194,883,189,1,5,110000.0
2730,496,580,210,1,3,56000.0
2731,415,11,210,1,1,39000.0
2732,778,173,210,1,1,42000.0
2733,526,189,148,1,5,168000.0
2734,638,104,115,1,5,30000.0
2735,778,247,210,1,1,30000.0
2736,1050,446,112,1,5,131000.0
2737,170,268,210,1,3,55000.0
2738,904,138,90,1,4,56000.0
2739,987,173,24,1,5,65000.0
2740,553,666,39,1,5,60000.0
2741,748,268,172,1,5,129000.0
2742,778,189,210,1,5,135000.0
2743,825,446,209,1,5,100000.0
2744,430,173,58,1,5,92000.0
2745,267,173,172,1,5,92000.0
2746,737,41,210,1,1,52000.0
2747,845,446,95,1,5,131000.0
2748,158,191,112,1,5,115000.0
2749,548,312,210,1,2,81000.0
2750,548,538,210,1,5,69000.0
2751,39,191,152,1,5,115000.0
2752,937,173,209,1,1,42000.0
2753,593,107,112,1,1,42000.0
2754,962,507,209,1,5,62000.0
2755,873,173,188,1,1,42000.0
2756,985,268,210,1,1,40000.0
2757,625,173,189,1,5,92000.0
2758,737,191,210,1,5,81000.0
2759,344,173,210,1,5,104000.0
2760,149,268,210,1,5,129000.0
2761,365,202,210,1,3,56000.0
2762,638,268,210,1,1,39000.0
2763,985,268,210,1,1,39000.0
2764,365,346,210,1,2,81000.0
2765,615,173,210,1,5,92000.0
2766,762,191,210,1,5,69000.0
2767,990,315,210,1,2,81000.0
2768,273,189,210,1,5,204000.0
2769,62,191,168,1,5,30000.0
2770,449,189,76,1,5,62000.0
2771,822,173,90,1,5,92000.0
2772,72,290,73,1,2,81000.0
2773,449,191,76,1,5,115000.0
2774,158,173,185,1,4,75000.0
2775,737,173,75,1,5,92000.0
2776,356,173,65,1,5,92000.0
2777,985,580,209,1,5,62000.0
2778,732,191,73,1,5,69000.0
2779,879,580,210,1,2,81000.0
2780,158,268,169,1,5,129000.0
2781,896,268,90,1,5,129000.0
2782,737,173,186,1,3,62000.0
2783,1038,173,112,1,1,42000.0
2784,608,438,209,1,3,51000.0
2785,248,191,112,1,5,115000.0
2786,162,108,172,1,5,76000.0
2787,731,191,114,1,5,56000.0
2788,280,173,172,1,5,80000.0
2789,276,191,95,1,1,39000.0
2790,817,173,210,1,5,120000.0
2791,449,189,76,1,5,62000.0
2792,945,44,38,1,5,110000.0
2793,447,191,172,1,5,125000.0
2794,991,446,189,1,3,74000.0
2795,69,630,207,1,5,51000.0
2796,990,690,209,1,2,73000.0
2797,282,591,207,1,5,105000.0
2798,485,719,114,1,5,129000.0
2799,896,94,192,1,5,62000.0
2800,957,268,172,1,1,39000.0
2801,936,268,172,1,3,55000.0
2802,1019,795,210,1,5,163000.0
2803,511,191,212,1,5,115000.0
2804,284,252,126,2,1,0.0
2805,670,191,172,1,5,160000.0
2806,280,173,172,1,5,95000.0
2807,737,191,210,1,3,52000.0
2808,986,273,209,1,4,56000.0
2809,797,728,73,1,5,69000.0
2810,1070,270,192,1,1,70000.0
2811,350,191,177,1,5,115000.0
2812,437,577,191,1,5,62000.0
2813,158,191,169,1,5,115000.0
2814,495,575,152,1,1,70000.0
2815,71,108,119,1,5,55000.0
2816,817,782,122,1,5,55000.0
2817,605,326,210,1,5,69000.0
2818,298,191,140,1,5,115000.0
2819,660,446,207,1,5,131000.0
2820,873,638,188,1,5,48000.0
2821,1034,173,153,1,4,75000.0
2822,360,268,114,1,5,129000.0
2823,817,825,122,1,5,49000.0
2824,642,446,164,1,5,55000.0
2825,87,173,172,1,5,92000.0
2826,1049,446,73,1,5,173000.0
2827,904,149,90,1,5,62000.0
2828,587,245,169,1,3,51000.0
2829,107,496,172,1,3,45000.0
2830,990,268,191,1,5,40000.0
2831,125,18,172,2,1,0.0
2832,873,191,188,1,1,59000.0
2833,931,173,172,1,5,109000.0
2834,149,446,210,1,5,142000.0
2835,990,191,112,1,5,115000.0
2836,158,317,112,1,5,33000.0
2837,510,449,115,1,5,55000.0
2838,864,600,209,1,5,89000.0
2839,411,191,190,1,3,73000.0
2840,2,629,210,1,5,128000.0
2841,990,476,73,1,2,81000.0
2842,71,68,210,1,5,136000.0
2843,1003,268,140,1,3,55000.0
2844,310,228,209,1,3,54000.0
2845,274,189,210,1,5,135000.0
2846,635,17,73,1,1,153000.0
2847,954,787,172,1,5,170000.0
2848,314,268,172,1,5,129000.0
2849,977,268,209,1,3,55000.0
2850,732,189,210,1,5,199000.0
2851,140,472,50,1,5,55000.0
2852,507,323,112,2,1,0.0
2853,394,268,73,1,5,157000.0
2854,68,191,172,1,5,115000.0
2855,896,343,209,1,4,56000.0
2856,659,173,139,1,5,92000.0
2857,122,191,210,1,5,115000.0
2858,796,191,90,1,3,73000.0
2859,873,191,188,1,2,200000.0
2860,295,815,73,1,1,160000.0
2861,737,268,186,1,2,90000.0
2862,896,268,90,1,4,90000.0
2863,920,191,172,1,3,73000.0
2864,83,673,209,1,5,110000.0
2865,360,268,209,1,5,129000.0
2866,669,831,210,1,5,200000.0
2867,724,191,172,1,4,70000.0
2868,158,173,105,1,5,30000.0
2869,283,173,90,2,1,0.0
2870,709,173,86,1,1,39000.0
2871,341,173,172,1,5,36000.0
2872,360,268,95,1,5,129000.0
2873,474,221,73,1,4,60000.0
2874,756,191,172,1,1,59000.0
2875,485,881,14,1,5,129000.0
2876,737,729,116,1,5,62000.0
2877,1017,183,209,1,1,120000.0
2878,933,191,169,1,5,115000.0
2879,723,191,172,1,4,70000.0
2880,804,173,172,1,3,65000.0
2881,474,173,210,1,5,92000.0
2882,1064,177,172,1,1,30000.0
2883,565,191,78,1,4,95000.0
2884,406,871,172,1,5,63000.0
2885,168,268,207,1,5,129000.0
2886,168,268,73,1,5,123000.0
2887,947,191,209,1,5,115000.0
2888,168,251,210,1,5,109000.0
2889,821,845,210,1,5,117000.0
2890,572,510,169,1,3,70000.0
2891,947,446,144,1,5,170000.0
2892,170,57,210,1,3,113000.0
2893,737,85,210,1,3,106000.0
2894,307,786,6,1,5,176000.0
2895,1012,268,167,1,1,39000.0
2896,25,268,73,1,1,39000.0
